ticket_id,user_id,issue_type,created_at,resolved_at,resolution_days,resolved,satisfaction_score
TKT003007,USR07293,account_blocked,2026-05-18 15:41:09,2026-05-20 15:41:09,2,True,4
TKT003008,USR05845,app_crash,2026-04-08 15:41:09,2026-04-19 15:41:09,11,False,4
TKT003009,USR07524,money_not_received,2026-03-02 15:41:09,2026-03-14 15:41:09,12,True,5
TKT003010,USR00258,account_blocked,2025-08-17 15:41:09,2025-08-23 15:41:09,6,True,4
TKT003011,USR02335,transaction_failed,2025-12-20 15:41:09,2025-12-25 15:41:09,5,True,5
TKT003012,USR07094,transaction_failed,2026-06-05 15:41:09,2026-06-09 15:41:09,4,True,4
TKT003013,USR07094,app_crash,2025-09-06 15:41:09,2025-09-15 15:41:09,9,True,3
TKT003014,USR01383,account_blocked,2025-09-11 15:41:09,2025-09-14 15:41:09,3,False,5
TKT003015,USR04572,account_blocked,2025-09-15 15:41:09,2025-09-15 15:41:09,0,True,4
TKT003016,USR06888,transaction_failed,2026-02-13 15:41:09,2026-02-18 15:41:09,5,True,3
TKT003017,USR06888,transaction_failed,2025-09-28 15:41:09,2025-10-05 15:41:09,7,True,5
TKT003018,USR06888,money_not_received,2025-11-27 15:41:09,2025-11-28 15:41:09,1,True,3
TKT003019,USR04036,transaction_failed,2025-10-10 15:41:09,2025-10-13 15:41:09,3,True,3
TKT003020,USR04036,transaction_failed,2025-11-11 15:41:09,2025-11-17 15:41:09,6,True,4
TKT003021,USR04036,wrong_charge,2025-12-12 15:41:09,2025-12-25 15:41:09,13,True,2
TKT003022,USR09965,app_crash,2025-10-09 15:41:09,2025-10-13 15:41:09,4,True,3
TKT003023,USR01993,transaction_failed,2026-04-06 15:41:09,2026-04-09 15:41:09,3,True,4
TKT003024,USR07326,transaction_failed,2025-11-17 15:41:09,2025-11-23 15:41:09,6,True,4
TKT003025,USR07326,transaction_failed,2026-01-29 15:41:09,2026-02-09 15:41:09,11,True,3
TKT003026,USR07326,app_crash,2026-04-04 15:41:09,2026-04-05 15:41:09,1,True,5
TKT003027,USR07326,account_blocked,2025-12-02 15:41:09,2025-12-10 15:41:09,8,True,4
TKT003028,USR08171,money_not_received,2025-11-05 15:41:09,2025-11-08 15:41:09,3,False,4
TKT003029,USR08171,money_not_received,2026-01-31 15:41:09,2026-01-31 15:41:09,0,True,4
TKT003030,USR05556,transaction_failed,2026-03-04 15:41:09,2026-03-11 15:41:09,7,True,5
TKT003031,USR05556,transaction_failed,2025-09-10 15:41:09,2025-09-20 15:41:09,10,True,2
TKT003032,USR02168,transaction_failed,2025-09-05 15:41:09,2025-09-09 15:41:09,4,True,4
TKT003033,USR03107,general_query,2025-10-14 15:41:09,2025-10-26 15:41:09,12,True,4
TKT003034,USR03107,transaction_failed,2026-05-29 15:41:09,2026-05-31 15:41:09,2,True,5
TKT003035,USR03107,wrong_charge,2025-12-01 15:41:09,2025-12-03 15:41:09,2,True,5
TKT003036,USR03457,transaction_failed,2025-10-25 15:41:09,2025-11-05 15:41:09,11,True,4
TKT003037,USR01476,wrong_charge,2026-02-13 15:41:09,2026-02-22 15:41:09,9,True,3
TKT003038,USR08098,money_not_received,2026-02-12 15:41:09,2026-02-12 15:41:09,0,True,4
TKT003039,USR04212,money_not_received,2025-12-19 15:41:09,2025-12-22 15:41:09,3,True,4
TKT003040,USR09811,transaction_failed,2026-02-01 15:41:09,2026-02-08 15:41:09,7,False,5
TKT003041,USR09811,wrong_charge,2025-09-04 15:41:09,2025-09-16 15:41:09,12,True,3
TKT003042,USR06965,app_crash,2025-12-27 15:41:09,2025-12-31 15:41:09,4,True,4
TKT003043,USR03099,wrong_charge,2025-10-10 15:41:09,2025-10-13 15:41:09,3,True,5
TKT003044,USR02956,wrong_charge,2026-02-05 15:41:09,2026-02-10 15:41:09,5,True,3
TKT003045,USR02956,money_not_received,2026-05-02 15:41:09,2026-05-07 15:41:09,5,False,4
TKT003046,USR00387,transaction_failed,2026-04-22 15:41:09,2026-04-28 15:41:09,6,True,4
TKT003047,USR00387,kyc_issue,2026-02-01 15:41:09,2026-02-09 15:41:09,8,True,1
TKT003048,USR00387,app_crash,2026-03-27 15:41:09,2026-04-07 15:41:09,11,True,1
TKT003049,USR00387,transaction_failed,2025-12-13 15:41:09,2025-12-18 15:41:09,5,True,4
TKT003050,USR00387,app_crash,2026-03-14 15:41:09,2026-03-17 15:41:09,3,True,4
TKT003051,USR00811,kyc_issue,2026-01-09 15:41:09,2026-01-20 15:41:09,11,True,4
TKT003052,USR06682,transaction_failed,2026-01-13 15:41:09,2026-01-24 15:41:09,11,False,5
TKT003053,USR06682,transaction_failed,2025-09-09 15:41:09,2025-09-12 15:41:09,3,False,5
TKT003054,USR06045,transaction_failed,2025-11-07 15:41:09,2025-11-11 15:41:09,4,True,4
TKT003055,USR05941,money_not_received,2026-01-04 15:41:09,2026-01-04 15:41:09,0,True,3
TKT003056,USR01071,general_query,2025-10-14 15:41:09,2025-10-23 15:41:09,9,True,3
TKT003057,USR08753,app_crash,2026-05-31 15:41:09,2026-06-01 15:41:09,1,False,3
TKT003058,USR07905,general_query,2026-02-24 15:41:09,2026-02-28 15:41:09,4,True,4
TKT003059,USR00502,transaction_failed,2025-09-15 15:41:09,2025-09-16 15:41:09,1,True,4
TKT003060,USR00502,kyc_issue,2025-11-16 15:41:09,2025-11-27 15:41:09,11,True,4
TKT003061,USR04079,account_blocked,2025-08-25 15:41:09,2025-08-30 15:41:09,5,False,5
TKT003062,USR03699,account_blocked,2026-05-09 15:41:09,2026-05-09 15:41:09,0,True,4
TKT003063,USR08492,kyc_issue,2026-01-30 15:41:09,2026-02-01 15:41:09,2,True,3
TKT003064,USR08492,money_not_received,2025-08-17 15:41:09,2025-08-26 15:41:09,9,True,4
TKT003065,USR06394,account_blocked,2026-02-15 15:41:09,2026-02-15 15:41:09,0,True,4
TKT003066,USR06394,money_not_received,2026-03-10 15:41:09,2026-03-15 15:41:09,5,True,1
TKT003067,USR01143,money_not_received,2025-09-24 15:41:09,2025-10-05 15:41:09,11,True,3
TKT003068,USR01143,kyc_issue,2026-02-04 15:41:09,2026-02-08 15:41:09,4,True,5
TKT003069,USR01143,money_not_received,2025-11-08 15:41:09,2025-11-20 15:41:09,12,True,4
TKT003070,USR01143,transaction_failed,2025-11-14 15:41:09,2025-11-21 15:41:09,7,False,3
TKT003071,USR01143,transaction_failed,2026-01-19 15:41:09,2026-01-22 15:41:09,3,True,3
TKT003072,USR08009,transaction_failed,2026-06-01 15:41:09,2026-06-14 15:41:09,13,True,5
TKT003073,USR05518,transaction_failed,2026-01-27 15:41:09,2026-02-03 15:41:09,7,True,3
TKT003074,USR05518,transaction_failed,2026-03-03 15:41:09,2026-03-03 15:41:09,0,True,5
TKT003075,USR05518,transaction_failed,2026-05-17 15:41:09,2026-05-26 15:41:09,9,True,3
TKT003076,USR01804,kyc_issue,2026-05-09 15:41:09,2026-05-13 15:41:09,4,True,5
TKT003077,USR01804,transaction_failed,2026-01-29 15:41:09,2026-02-09 15:41:09,11,False,5
TKT003078,USR08947,wrong_charge,2026-01-09 15:41:09,2026-01-17 15:41:09,8,True,5
TKT003079,USR09646,general_query,2026-01-03 15:41:09,2026-01-08 15:41:09,5,True,3
TKT003080,USR06609,transaction_failed,2026-03-11 15:41:09,2026-03-20 15:41:09,9,True,4
TKT003081,USR08165,transaction_failed,2025-09-30 15:41:09,2025-09-30 15:41:09,0,True,5
TKT003082,USR04558,transaction_failed,2026-02-18 15:41:09,2026-02-19 15:41:09,1,True,4
TKT003083,USR04558,app_crash,2025-10-25 15:41:09,2025-10-27 15:41:09,2,True,4
TKT003084,USR06657,money_not_received,2025-08-24 15:41:09,2025-08-27 15:41:09,3,True,3
TKT003085,USR06657,transaction_failed,2026-02-02 15:41:09,2026-02-04 15:41:09,2,True,4
TKT003086,USR00229,money_not_received,2026-04-05 15:41:09,2026-04-09 15:41:09,4,True,4
TKT003087,USR02336,money_not_received,2026-05-08 15:41:09,2026-05-11 15:41:09,3,True,3
TKT003088,USR01401,transaction_failed,2026-02-24 15:41:09,2026-02-28 15:41:09,4,True,5
TKT003089,USR05496,transaction_failed,2026-04-13 15:41:09,2026-04-24 15:41:09,11,True,3
TKT003090,USR02377,money_not_received,2026-05-04 15:41:09,2026-05-09 15:41:09,5,True,2
TKT003091,USR02377,money_not_received,2026-02-24 15:41:09,2026-03-06 15:41:09,10,True,3
TKT003092,USR02377,money_not_received,2025-08-20 15:41:09,2025-08-25 15:41:09,5,True,1
TKT003093,USR02377,money_not_received,2026-03-22 15:41:09,2026-03-25 15:41:09,3,True,5
TKT003094,USR06273,money_not_received,2025-12-02 15:41:09,2025-12-09 15:41:09,7,False,4
TKT003095,USR06273,transaction_failed,2026-06-05 15:41:09,2026-06-06 15:41:09,1,True,4
TKT003096,USR02674,transaction_failed,2026-01-11 15:41:09,2026-01-23 15:41:09,12,True,5
TKT003097,USR02674,app_crash,2026-01-11 15:41:09,2026-01-17 15:41:09,6,True,3
TKT003098,USR00815,transaction_failed,2026-05-18 15:41:09,2026-05-26 15:41:09,8,True,5
TKT003099,USR00815,kyc_issue,2026-01-01 15:41:09,2026-01-01 15:41:09,0,False,4
TKT003100,USR00815,transaction_failed,2025-09-09 15:41:09,2025-09-21 15:41:09,12,True,5
TKT003101,USR02271,money_not_received,2025-12-06 15:41:09,2025-12-08 15:41:09,2,True,3
TKT003102,USR03749,app_crash,2026-01-04 15:41:09,2026-01-09 15:41:09,5,True,4
TKT003103,USR06600,money_not_received,2025-11-17 15:41:09,2025-11-25 15:41:09,8,False,4
TKT003104,USR01456,account_blocked,2025-12-17 15:41:09,2025-12-17 15:41:09,0,True,5
TKT003105,USR08079,kyc_issue,2025-08-23 15:41:09,2025-08-29 15:41:09,6,True,4
TKT003106,USR02910,account_blocked,2026-02-05 15:41:09,2026-02-14 15:41:09,9,True,3
TKT003107,USR03411,transaction_failed,2026-03-28 15:41:09,2026-04-02 15:41:09,5,True,5
TKT003108,USR00675,transaction_failed,2026-04-03 15:41:09,2026-04-06 15:41:09,3,True,5
TKT003109,USR06661,kyc_issue,2025-10-30 15:41:09,2025-11-11 15:41:09,12,True,4
TKT003110,USR04748,app_crash,2025-09-06 15:41:09,2025-09-10 15:41:09,4,True,5
TKT003111,USR06717,transaction_failed,2026-03-26 15:41:09,2026-04-03 15:41:09,8,True,3
TKT003112,USR09240,transaction_failed,2025-12-08 15:41:09,2025-12-17 15:41:09,9,True,5
TKT003113,USR02467,money_not_received,2026-03-01 15:41:09,2026-03-08 15:41:09,7,False,1
TKT003114,USR04363,kyc_issue,2026-02-04 15:41:09,2026-02-14 15:41:09,10,True,5
TKT003115,USR04363,app_crash,2025-11-26 15:41:09,2025-12-07 15:41:09,11,True,2
TKT003116,USR04363,transaction_failed,2026-02-27 15:41:09,2026-03-12 15:41:09,13,False,5
TKT003117,USR08522,money_not_received,2026-01-30 15:41:09,2026-02-12 15:41:09,13,True,3
TKT003118,USR00463,account_blocked,2025-08-28 15:41:09,2025-09-06 15:41:09,9,True,5
TKT003119,USR01631,money_not_received,2025-11-10 15:41:09,2025-11-22 15:41:09,12,True,4
TKT003120,USR08265,app_crash,2026-03-11 15:41:09,2026-03-20 15:41:09,9,True,3
TKT003121,USR04953,kyc_issue,2025-09-19 15:41:09,2025-09-25 15:41:09,6,True,5
TKT003122,USR04536,kyc_issue,2025-11-28 15:41:09,2025-11-28 15:41:09,0,False,5
TKT003123,USR03563,transaction_failed,2026-02-01 15:41:09,2026-02-06 15:41:09,5,True,4
TKT003124,USR05822,money_not_received,2025-12-16 15:41:09,2025-12-20 15:41:09,4,True,4
TKT003125,USR05822,transaction_failed,2025-08-27 15:41:09,2025-08-27 15:41:09,0,True,5
TKT003126,USR05822,app_crash,2025-10-22 15:41:09,2025-10-23 15:41:09,1,True,3
TKT003127,USR02007,transaction_failed,2025-12-16 15:41:09,2025-12-16 15:41:09,0,True,5
TKT003128,USR09526,wrong_charge,2025-12-22 15:41:09,2026-01-02 15:41:09,11,True,3
TKT003129,USR04700,kyc_issue,2025-10-20 15:41:09,2025-10-20 15:41:09,0,True,4
TKT003130,USR06095,app_crash,2026-03-05 15:41:09,2026-03-12 15:41:09,7,True,4
TKT003131,USR05667,transaction_failed,2025-09-19 15:41:09,2025-09-19 15:41:09,0,True,5
TKT003132,USR05667,transaction_failed,2025-11-15 15:41:09,2025-11-26 15:41:09,11,True,5
TKT003133,USR07876,money_not_received,2026-05-10 15:41:09,2026-05-15 15:41:09,5,False,4
TKT003134,USR05452,money_not_received,2026-02-04 15:41:09,2026-02-11 15:41:09,7,True,3
TKT003135,USR02784,transaction_failed,2025-09-10 15:41:09,2025-09-22 15:41:09,12,False,3
TKT003136,USR02784,account_blocked,2026-03-16 15:41:09,2026-03-16 15:41:09,0,False,4
TKT003137,USR07425,account_blocked,2026-05-09 15:41:09,2026-05-09 15:41:09,0,False,3
TKT003138,USR05066,account_blocked,2026-04-13 15:41:09,2026-04-19 15:41:09,6,True,5
TKT003139,USR02208,money_not_received,2025-11-30 15:41:09,2025-12-06 15:41:09,6,True,3
TKT003140,USR00582,transaction_failed,2026-04-18 15:41:09,2026-04-26 15:41:09,8,True,5
TKT003141,USR00582,kyc_issue,2026-01-04 15:41:09,2026-01-12 15:41:09,8,True,5
TKT003142,USR00582,kyc_issue,2026-03-29 15:41:09,2026-04-11 15:41:09,13,True,3
TKT003143,USR06977,kyc_issue,2026-03-26 15:41:09,2026-03-28 15:41:09,2,True,4
TKT003144,USR06977,money_not_received,2026-03-09 15:41:09,2026-03-18 15:41:09,9,True,5
TKT003145,USR08012,transaction_failed,2026-04-03 15:41:09,2026-04-12 15:41:09,9,True,4
TKT003146,USR00385,app_crash,2026-05-15 15:41:09,2026-05-21 15:41:09,6,True,5
TKT003147,USR00385,money_not_received,2026-03-28 15:41:09,2026-03-29 15:41:09,1,True,4
TKT003148,USR00385,money_not_received,2026-06-07 15:41:09,2026-06-11 15:41:09,4,True,5
TKT003149,USR08623,transaction_failed,2025-11-13 15:41:09,2025-11-16 15:41:09,3,True,3
TKT003150,USR08747,money_not_received,2026-02-23 15:41:09,2026-02-24 15:41:09,1,True,5
TKT003151,USR08747,transaction_failed,2025-11-25 15:41:09,2025-12-05 15:41:09,10,True,3
TKT003152,USR06742,account_blocked,2025-09-03 15:41:09,2025-09-06 15:41:09,3,True,5
TKT003153,USR02422,account_blocked,2025-11-01 15:41:09,2025-11-03 15:41:09,2,True,1
TKT003154,USR02422,transaction_failed,2026-06-06 15:41:09,2026-06-16 15:41:09,10,True,5
TKT003155,USR02422,transaction_failed,2026-05-23 15:41:09,2026-05-29 15:41:09,6,True,1
TKT003156,USR02422,transaction_failed,2026-03-14 15:41:09,2026-03-25 15:41:09,11,False,5
TKT003157,USR02422,transaction_failed,2025-09-14 15:41:09,2025-09-19 15:41:09,5,True,2
TKT003158,USR02422,transaction_failed,2026-03-02 15:41:09,2026-03-03 15:41:09,1,True,2
TKT003159,USR02422,app_crash,2025-08-28 15:41:09,2025-09-08 15:41:09,11,True,5
TKT003160,USR02422,app_crash,2025-11-11 15:41:09,2025-11-12 15:41:09,1,True,3
TKT003161,USR03359,wrong_charge,2025-12-27 15:41:09,2025-12-29 15:41:09,2,True,5
TKT003162,USR03359,money_not_received,2025-12-23 15:41:09,2025-12-24 15:41:09,1,True,5
TKT003163,USR00740,money_not_received,2026-05-16 15:41:09,2026-05-21 15:41:09,5,True,5
TKT003164,USR00740,app_crash,2025-08-29 15:41:09,2025-09-04 15:41:09,6,True,4
TKT003165,USR00740,transaction_failed,2025-08-30 15:41:09,2025-09-01 15:41:09,2,True,3
TKT003166,USR03396,app_crash,2025-08-30 15:41:09,2025-09-05 15:41:09,6,True,3
TKT003167,USR04431,app_crash,2025-11-24 15:41:09,2025-11-24 15:41:09,0,True,5
TKT003168,USR04431,money_not_received,2025-09-21 15:41:09,2025-09-22 15:41:09,1,True,5
TKT003169,USR03784,money_not_received,2026-04-20 15:41:09,2026-04-26 15:41:09,6,True,4
TKT003170,USR03150,transaction_failed,2026-04-21 15:41:09,2026-04-26 15:41:09,5,True,4
TKT003171,USR07694,transaction_failed,2026-02-26 15:41:09,2026-03-04 15:41:09,6,True,3
TKT003172,USR07694,money_not_received,2026-03-02 15:41:09,2026-03-14 15:41:09,12,False,3
TKT003173,USR07694,kyc_issue,2026-03-20 15:41:09,2026-03-20 15:41:09,0,True,5
TKT003174,USR03253,kyc_issue,2026-02-02 15:41:09,2026-02-10 15:41:09,8,True,3
TKT003175,USR01775,transaction_failed,2026-06-11 15:41:09,2026-06-21 15:41:09,10,True,4
TKT003176,USR01775,general_query,2026-03-02 15:41:09,2026-03-09 15:41:09,7,True,3
TKT003177,USR05538,money_not_received,2026-03-31 15:41:09,2026-04-02 15:41:09,2,True,5
TKT003178,USR05538,app_crash,2026-03-19 15:41:09,2026-03-27 15:41:09,8,True,5
TKT003179,USR04861,money_not_received,2025-08-21 15:41:09,2025-09-03 15:41:09,13,True,5
TKT003180,USR09846,money_not_received,2025-09-26 15:41:09,2025-09-28 15:41:09,2,True,5
TKT003181,USR01180,transaction_failed,2025-12-26 15:41:09,2025-12-31 15:41:09,5,True,3
TKT003182,USR04826,transaction_failed,2026-02-14 15:41:09,2026-02-26 15:41:09,12,True,4
TKT003183,USR04826,money_not_received,2025-10-06 15:41:09,2025-10-16 15:41:09,10,True,5
TKT003184,USR04826,wrong_charge,2026-05-23 15:41:09,2026-05-23 15:41:09,0,True,4
TKT003185,USR02777,account_blocked,2026-04-04 15:41:09,2026-04-14 15:41:09,10,True,4
TKT003186,USR07114,transaction_failed,2026-03-16 15:41:09,2026-03-20 15:41:09,4,True,3
TKT003187,USR04271,transaction_failed,2025-11-24 15:41:09,2025-11-26 15:41:09,2,False,3
TKT003188,USR01539,money_not_received,2025-09-17 15:41:09,2025-09-24 15:41:09,7,True,3
TKT003189,USR01539,money_not_received,2026-05-09 15:41:09,2026-05-09 15:41:09,0,False,3
TKT003190,USR04681,app_crash,2026-05-12 15:41:09,2026-05-15 15:41:09,3,True,3
TKT003191,USR07163,kyc_issue,2025-12-20 15:41:09,2025-12-28 15:41:09,8,True,5
TKT003192,USR02790,account_blocked,2025-11-10 15:41:09,2025-11-21 15:41:09,11,True,5
TKT003193,USR00624,transaction_failed,2026-01-13 15:41:09,2026-01-18 15:41:09,5,True,3
TKT003194,USR01633,wrong_charge,2025-11-27 15:41:09,2025-11-27 15:41:09,0,True,4
TKT003195,USR05827,transaction_failed,2025-10-12 15:41:09,2025-10-13 15:41:09,1,True,3
TKT003196,USR05827,money_not_received,2026-03-31 15:41:09,2026-03-31 15:41:09,0,True,1
TKT003197,USR05827,money_not_received,2026-01-29 15:41:09,2026-01-31 15:41:09,2,True,4
TKT003198,USR05827,transaction_failed,2026-02-09 15:41:09,2026-02-09 15:41:09,0,True,4
TKT003199,USR05827,kyc_issue,2025-10-07 15:41:09,2025-10-08 15:41:09,1,True,4
TKT003200,USR05827,transaction_failed,2025-09-28 15:41:09,2025-10-10 15:41:09,12,True,2
TKT003201,USR00880,transaction_failed,2026-02-25 15:41:09,2026-03-09 15:41:09,12,True,5
TKT003202,USR07912,app_crash,2026-01-08 15:41:09,2026-01-09 15:41:09,1,True,4
TKT003203,USR05378,transaction_failed,2025-10-01 15:41:09,2025-10-01 15:41:09,0,True,5
TKT003204,USR09540,money_not_received,2026-01-06 15:41:09,2026-01-09 15:41:09,3,True,3
TKT003205,USR05491,money_not_received,2025-10-03 15:41:09,2025-10-09 15:41:09,6,True,2
TKT003206,USR07036,money_not_received,2025-12-20 15:41:09,2025-12-21 15:41:09,1,True,4
TKT003207,USR07036,app_crash,2025-11-02 15:41:09,2025-11-05 15:41:09,3,True,5
TKT003208,USR07036,money_not_received,2025-12-23 15:41:09,2026-01-03 15:41:09,11,True,5
TKT003209,USR00608,money_not_received,2026-02-22 15:41:09,2026-03-07 15:41:09,13,True,3
TKT003210,USR00608,transaction_failed,2026-06-01 15:41:09,2026-06-01 15:41:09,0,False,5
TKT003211,USR00608,transaction_failed,2026-03-07 15:41:09,2026-03-17 15:41:09,10,True,4
TKT003212,USR00608,app_crash,2026-05-16 15:41:09,2026-05-26 15:41:09,10,True,5
TKT003213,USR09562,app_crash,2025-08-23 15:41:09,2025-09-05 15:41:09,13,True,5
TKT003214,USR09974,transaction_failed,2025-10-02 15:41:09,2025-10-07 15:41:09,5,False,3
TKT003215,USR05663,app_crash,2026-02-23 15:41:09,2026-02-28 15:41:09,5,True,4
TKT003216,USR00290,transaction_failed,2026-01-18 15:41:09,2026-01-26 15:41:09,8,True,4
TKT003217,USR00290,transaction_failed,2026-03-06 15:41:09,2026-03-10 15:41:09,4,True,1
TKT003218,USR00290,transaction_failed,2025-11-25 15:41:09,2025-12-04 15:41:09,9,True,2
TKT003219,USR01857,account_blocked,2025-10-13 15:41:09,2025-10-23 15:41:09,10,True,5
TKT003220,USR04560,app_crash,2026-05-02 15:41:09,2026-05-07 15:41:09,5,True,3
TKT003221,USR05355,transaction_failed,2026-05-12 15:41:09,2026-05-19 15:41:09,7,True,2
TKT003222,USR05355,money_not_received,2026-04-07 15:41:09,2026-04-09 15:41:09,2,True,4
TKT003223,USR05355,app_crash,2025-10-25 15:41:09,2025-11-03 15:41:09,9,True,4
TKT003224,USR09803,kyc_issue,2025-11-18 15:41:09,2025-11-29 15:41:09,11,False,5
TKT003225,USR09324,kyc_issue,2025-12-31 15:41:09,2026-01-05 15:41:09,5,True,3
TKT003226,USR09097,kyc_issue,2025-12-13 15:41:09,2025-12-24 15:41:09,11,True,4
TKT003227,USR09194,account_blocked,2025-11-02 15:41:09,2025-11-14 15:41:09,12,True,3
TKT003228,USR03147,transaction_failed,2026-02-16 15:41:09,2026-02-27 15:41:09,11,True,3
TKT003229,USR07949,money_not_received,2026-05-10 15:41:09,2026-05-13 15:41:09,3,True,3
TKT003230,USR07949,app_crash,2025-11-29 15:41:09,2025-12-08 15:41:09,9,True,4
TKT003231,USR02337,kyc_issue,2026-04-28 15:41:09,2026-05-09 15:41:09,11,True,5
TKT003232,USR07904,money_not_received,2026-05-13 15:41:09,2026-05-22 15:41:09,9,True,2
TKT003233,USR07904,app_crash,2025-10-05 15:41:09,2025-10-14 15:41:09,9,True,4
TKT003234,USR07904,kyc_issue,2025-12-22 15:41:09,2025-12-26 15:41:09,4,False,1
TKT003235,USR07904,money_not_received,2026-01-02 15:41:09,2026-01-05 15:41:09,3,True,3
TKT003236,USR07904,general_query,2025-10-23 15:41:09,2025-11-02 15:41:09,10,True,2
TKT003237,USR04013,account_blocked,2026-03-01 15:41:09,2026-03-04 15:41:09,3,True,3
TKT003238,USR07881,app_crash,2026-02-11 15:41:09,2026-02-14 15:41:09,3,True,5
TKT003239,USR07042,money_not_received,2025-10-13 15:41:09,2025-10-18 15:41:09,5,True,4
TKT003240,USR05103,general_query,2025-09-24 15:41:09,2025-10-01 15:41:09,7,True,3
TKT003241,USR04979,app_crash,2025-12-05 15:41:09,2025-12-11 15:41:09,6,True,5
TKT003242,USR06344,money_not_received,2026-05-18 15:41:09,2026-05-25 15:41:09,7,True,5
TKT003243,USR06344,transaction_failed,2026-01-24 15:41:09,2026-01-31 15:41:09,7,True,3
TKT003244,USR06344,money_not_received,2025-10-31 15:41:09,2025-10-31 15:41:09,0,True,1
TKT003245,USR06344,app_crash,2025-09-11 15:41:09,2025-09-22 15:41:09,11,True,5
TKT003246,USR06344,money_not_received,2025-12-23 15:41:09,2025-12-24 15:41:09,1,False,5
TKT003247,USR06344,transaction_failed,2025-10-27 15:41:09,2025-11-04 15:41:09,8,True,3
TKT003248,USR05510,transaction_failed,2026-01-20 15:41:09,2026-01-28 15:41:09,8,True,5
TKT003249,USR05823,money_not_received,2026-04-23 15:41:09,2026-05-01 15:41:09,8,True,5
TKT003250,USR05861,transaction_failed,2026-01-05 15:41:09,2026-01-10 15:41:09,5,True,5
TKT003251,USR05861,money_not_received,2025-10-17 15:41:09,2025-10-19 15:41:09,2,True,3
TKT003252,USR05861,money_not_received,2026-03-20 15:41:09,2026-03-24 15:41:09,4,True,3
TKT003253,USR05861,kyc_issue,2026-03-31 15:41:09,2026-04-05 15:41:09,5,False,5
TKT003254,USR05861,app_crash,2026-05-05 15:41:09,2026-05-08 15:41:09,3,False,5
TKT003255,USR04522,transaction_failed,2026-02-13 15:41:09,2026-02-19 15:41:09,6,True,5
TKT003256,USR02651,kyc_issue,2025-11-16 15:41:09,2025-11-23 15:41:09,7,True,5
TKT003257,USR01825,money_not_received,2025-11-13 15:41:09,2025-11-15 15:41:09,2,True,3
TKT003258,USR01825,transaction_failed,2026-01-14 15:41:09,2026-01-16 15:41:09,2,True,5
TKT003259,USR02011,kyc_issue,2026-01-22 15:41:09,2026-01-22 15:41:09,0,True,2
TKT003260,USR02011,money_not_received,2025-10-21 15:41:09,2025-10-24 15:41:09,3,True,4
TKT003261,USR02011,account_blocked,2026-03-24 15:41:09,2026-03-31 15:41:09,7,True,2
TKT003262,USR02011,wrong_charge,2025-12-08 15:41:09,2025-12-08 15:41:09,0,True,5
TKT003263,USR02011,money_not_received,2026-03-30 15:41:09,2026-04-02 15:41:09,3,True,2
TKT003264,USR02011,app_crash,2026-04-12 15:41:09,2026-04-14 15:41:09,2,True,1
TKT003265,USR00850,transaction_failed,2026-05-23 15:41:09,2026-05-24 15:41:09,1,True,4
TKT003266,USR00850,money_not_received,2025-10-31 15:41:09,2025-11-05 15:41:09,5,True,5
TKT003267,USR00850,kyc_issue,2026-04-11 15:41:09,2026-04-17 15:41:09,6,True,4
TKT003268,USR00850,kyc_issue,2025-10-08 15:41:09,2025-10-08 15:41:09,0,True,3
TKT003269,USR03325,general_query,2026-04-06 15:41:09,2026-04-10 15:41:09,4,False,4
TKT003270,USR06563,kyc_issue,2026-05-31 15:41:09,2026-06-09 15:41:09,9,False,4
TKT003271,USR03940,transaction_failed,2025-08-19 15:41:09,2025-08-31 15:41:09,12,True,4
TKT003272,USR04046,transaction_failed,2025-09-25 15:41:09,2025-09-25 15:41:09,0,True,3
TKT003273,USR08398,transaction_failed,2026-01-28 15:41:09,2026-01-29 15:41:09,1,True,5
TKT003274,USR03983,money_not_received,2025-10-02 15:41:09,2025-10-08 15:41:09,6,True,5
TKT003275,USR03983,transaction_failed,2026-05-12 15:41:09,2026-05-24 15:41:09,12,True,5
TKT003276,USR05447,app_crash,2026-03-15 15:41:09,2026-03-20 15:41:09,5,True,3
TKT003277,USR05447,account_blocked,2026-05-06 15:41:09,2026-05-08 15:41:09,2,True,3
TKT003278,USR05447,transaction_failed,2026-02-02 15:41:09,2026-02-06 15:41:09,4,True,5
TKT003279,USR05447,wrong_charge,2025-08-30 15:41:09,2025-09-05 15:41:09,6,True,5
TKT003280,USR00853,transaction_failed,2025-10-15 15:41:09,2025-10-27 15:41:09,12,True,5
TKT003281,USR02080,app_crash,2025-10-17 15:41:09,2025-10-17 15:41:09,0,True,3
TKT003282,USR06010,money_not_received,2025-10-03 15:41:09,2025-10-13 15:41:09,10,True,2
TKT003283,USR06010,wrong_charge,2025-09-21 15:41:09,2025-09-24 15:41:09,3,True,3
TKT003284,USR01776,transaction_failed,2025-10-11 15:41:09,2025-10-13 15:41:09,2,True,4
TKT003285,USR00685,money_not_received,2025-11-28 15:41:09,2025-12-10 15:41:09,12,True,3
TKT003286,USR06862,app_crash,2026-05-29 15:41:09,2026-06-11 15:41:09,13,True,4
TKT003287,USR03140,kyc_issue,2025-11-19 15:41:09,2025-12-01 15:41:09,12,True,3
TKT003288,USR07404,app_crash,2025-12-09 15:41:09,2025-12-10 15:41:09,1,True,5
TKT003289,USR07404,app_crash,2025-12-23 15:41:09,2025-12-24 15:41:09,1,True,3
