user_id,age,city,account_type,account_balance,kyc_complete,churn,txn_count,total_spent,avg_txn_amount,days_since_last_txn,app_open_count,active_days,ticket_count,avg_satisfaction
USR08361,41,Chennai,savings,13755.19,True,0,14,17268.77,1233.4835714285714,11,8,8,0.0,0.0
USR08362,33,Kolkata,savings,25320.1,True,0,13,13425.81,1032.7546153846154,24,9,8,0.0,0.0
USR08363,40,Kolkata,savings,21803.01,True,0,9,8040.559999999999,893.3955555555555,18,6,6,3.0,4.666666666666667
USR08364,37,Mumbai,savings,36069.49,True,0,10,7505.269999999999,750.5269999999999,19,12,12,1.0,3.0
USR08365,18,Bengaluru,savings,21037.58,True,0,13,16684.08,1283.3907692307694,16,9,9,0.0,0.0
USR08366,36,Mumbai,savings,19778.75,True,0,16,27938.71,1746.169375,28,5,5,0.0,0.0
USR08367,30,Pune,savings,14003.49,True,0,16,12981.73,811.358125,33,11,10,1.0,4.0
USR08368,36,Hyderabad,current,22908.28,True,0,12,14760.5,1230.0416666666667,22,4,4,0.0,0.0
USR08369,38,Chennai,savings,32682.83,True,0,14,20998.9,1499.9214285714284,33,8,8,1.0,3.0
USR08370,62,Mumbai,savings,13358.32,True,0,11,12252.25,1113.840909090909,15,14,14,0.0,0.0
USR08371,26,Delhi,savings,63.11,True,0,20,19165.01,958.2505,10,14,14,0.0,0.0
USR08372,33,Kolkata,savings,9605.12,True,0,19,22522.02,1185.3694736842106,18,7,7,0.0,0.0
USR08373,20,Mumbai,savings,11318.4,True,0,10,12807.72,1280.772,63,3,3,0.0,0.0
USR08374,41,Pune,current,3864.11,True,0,16,17908.38,1119.27375,23,8,7,0.0,0.0
USR08375,31,Delhi,wallet,3284.44,True,0,9,21697.31,2410.8122222222223,44,4,4,0.0,0.0
USR08376,41,Delhi,savings,8293.3,True,0,12,10401.990000000002,866.8325000000001,9,9,9,0.0,0.0
USR08377,22,Mumbai,savings,783.38,True,0,7,6446.79,920.97,35,10,10,0.0,0.0
USR08378,25,Hyderabad,savings,28971.89,True,0,18,14397.31,799.8505555555556,11,11,11,0.0,0.0
USR08379,26,Lucknow,savings,30382.76,True,0,11,7749.46,704.4963636363636,20,8,8,1.0,5.0
USR08380,29,Kolkata,savings,7006.15,True,0,17,22676.82,1333.9305882352942,18,9,8,0.0,0.0
USR08381,23,Pune,savings,12671.4,True,0,16,14719.67,919.979375,10,8,8,0.0,0.0
USR08382,40,Delhi,current,22846.55,True,0,19,29338.71,1544.1426315789474,13,9,9,0.0,0.0
USR08383,37,Mumbai,savings,1417.64,True,0,17,25053.8,1473.7529411764706,11,9,9,0.0,0.0
USR08384,33,Pune,wallet,1728.47,True,0,10,15608.17,1560.817,23,10,10,0.0,0.0
USR08385,32,Mumbai,savings,9090.3,True,0,11,6574.89,597.7172727272728,26,6,6,1.0,3.0
USR08386,34,Lucknow,savings,15963.43,True,0,14,13413.32,958.0942857142855,3,2,2,0.0,0.0
USR08387,42,Kolkata,savings,12214.67,True,0,16,23936.82,1496.05125,9,3,3,1.0,4.0
USR08388,18,Pune,savings,3568.41,True,0,10,13502.3,1350.23,21,12,12,0.0,0.0
USR08389,24,Bengaluru,savings,22134.35,True,0,8,12943.84,1617.98,12,9,9,1.0,4.0
USR08390,23,Kolkata,savings,49400.03,True,0,13,13558.94,1042.9953846153844,21,8,8,2.0,3.0
USR08391,27,Bengaluru,savings,19044.39,True,0,13,13949.31,1073.0238461538463,9,7,7,1.0,5.0
USR08392,50,Delhi,savings,10351.02,True,0,11,9085.13,825.9209090909092,30,10,10,0.0,0.0
USR08393,36,Bengaluru,savings,4618.22,True,0,16,32420.13,2026.258125,2,5,5,0.0,0.0
USR08394,34,Kolkata,savings,20739.52,True,0,15,18013.65,1200.91,32,10,10,2.0,4.5
USR08395,26,Pune,savings,1338.75,True,0,14,18736.65,1338.332142857143,31,6,5,0.0,0.0
USR08396,35,Kolkata,savings,13847.36,True,0,19,22793.9,1199.6789473684212,9,7,7,0.0,0.0
USR08397,44,Pune,savings,20776.07,True,0,8,4611.08,576.385,13,7,7,1.0,3.0
USR08398,21,Delhi,wallet,7525.42,True,0,8,9009.06,1126.1325,52,9,8,1.0,5.0
USR08399,18,Pune,wallet,26661.92,True,0,14,16972.63,1212.3307142857143,28,12,12,0.0,0.0
USR08400,35,Mumbai,wallet,18276.28,True,0,9,4088.23,454.2477777777778,33,8,8,0.0,0.0
USR08401,18,Mumbai,savings,1828.89,False,1,9,2754.7,306.0777777777778,65,3,3,0.0,0.0
USR08402,18,Mumbai,savings,521.06,True,0,11,12218.45,1110.7681818181818,10,13,13,0.0,0.0
USR08403,32,Mumbai,wallet,52366.99,True,0,21,17184.13,818.2919047619048,40,6,6,0.0,0.0
USR08404,41,Delhi,wallet,3799.52,True,0,13,17252.23,1327.0946153846153,22,4,4,1.0,3.0
USR08405,37,Hyderabad,savings,23077.18,True,0,9,11467.16,1274.128888888889,13,7,7,0.0,0.0
USR08406,27,Mumbai,savings,2220.32,True,0,10,6773.95,677.395,27,8,8,1.0,3.0
USR08407,48,Mumbai,savings,2070.0,True,0,13,9529.75,733.0576923076923,13,10,10,0.0,0.0
USR08408,29,Chennai,wallet,33850.33,True,0,13,22138.78,1702.9830769230769,9,3,3,0.0,0.0
USR08409,25,Delhi,current,25047.56,True,0,9,8183.07,909.23,106,11,11,0.0,0.0
USR08410,19,Hyderabad,wallet,9144.04,True,0,13,16572.07,1274.7746153846151,70,10,10,0.0,0.0
USR08411,27,Delhi,savings,7825.68,True,0,25,32095.21,1283.8084,14,9,9,3.0,3.6666666666666665
USR08412,34,Mumbai,savings,4964.89,True,0,8,3329.98,416.2475,28,2,2,1.0,3.0
USR08413,39,Mumbai,current,18678.8,True,0,21,25693.55,1223.502380952381,12,7,7,0.0,0.0
USR08414,32,Mumbai,wallet,33808.85,True,0,13,22772.03,1751.6946153846152,10,8,7,0.0,0.0
USR08415,18,Mumbai,savings,57.31,True,0,11,4928.75,448.0681818181818,61,2,2,0.0,0.0
USR08416,23,Bengaluru,savings,2391.76,True,0,10,19113.01,1911.301,23,6,6,1.0,4.0
USR08417,65,Bengaluru,wallet,12634.12,True,0,14,23775.94,1698.2814285714285,13,8,8,1.0,5.0
USR08418,29,Delhi,savings,241.84,True,1,8,1658.08,207.26,85,2,2,0.0,0.0
USR08419,43,Hyderabad,savings,33387.49,True,0,10,7590.72,759.072,20,4,4,0.0,0.0
USR08420,23,Bengaluru,savings,334.56,True,1,5,4620.51,924.102,5,4,4,0.0,0.0
USR08421,48,Hyderabad,wallet,36026.56,True,0,16,13487.26,842.95375,20,7,7,0.0,0.0
USR08422,48,Pune,savings,9983.85,True,0,10,16364.6,1636.46,36,10,8,0.0,0.0
USR08423,33,Ahmedabad,current,19246.66,True,0,19,25621.97,1348.5247368421053,4,10,10,0.0,0.0
USR08424,45,Delhi,wallet,33775.2,True,0,13,20295.95,1561.2269230769232,10,6,6,0.0,0.0
USR08425,50,Bengaluru,current,16061.65,True,0,15,17982.92,1198.8613333333333,49,9,9,1.0,5.0
USR08426,30,Delhi,savings,16926.91,True,0,17,12368.36,727.5505882352942,44,5,5,0.0,0.0
USR08427,29,Pune,savings,850.97,True,0,10,10134.21,1013.421,31,8,8,0.0,0.0
USR08428,32,Delhi,wallet,10569.87,True,0,21,24168.01,1150.857619047619,31,11,11,0.0,0.0
USR08429,26,Delhi,savings,4176.6,True,0,16,25221.18,1576.32375,25,10,10,1.0,5.0
USR08430,22,Mumbai,savings,699.46,True,0,11,15846.49,1440.59,17,8,7,0.0,0.0
USR08431,30,Delhi,wallet,3503.86,True,0,12,14476.14,1206.345,6,13,13,0.0,0.0
USR08432,40,Bengaluru,savings,3465.98,True,0,14,16782.99,1198.785,25,8,8,0.0,0.0
USR08433,48,Chennai,savings,11362.66,True,0,13,11510.87,885.4515384615383,27,4,4,0.0,0.0
USR08434,30,Mumbai,savings,1053.82,False,1,6,1831.4,305.2333333333333,135,6,6,0.0,0.0
USR08435,18,Kolkata,current,8193.58,True,0,10,6263.0,626.3,32,14,14,0.0,0.0
USR08436,28,Kolkata,savings,2752.43,True,0,14,17918.3,1279.8785714285714,11,11,11,2.0,3.5
USR08437,18,Mumbai,savings,78.12,True,1,9,6706.63,745.1811111111111,58,5,5,6.0,3.1666666666666665
USR08438,51,Delhi,savings,6481.18,True,0,18,31436.93,1746.496111111111,3,10,10,0.0,0.0
USR08439,40,Delhi,wallet,35923.96,True,0,18,29802.85,1655.7138888888887,47,5,5,1.0,5.0
USR08440,19,Chennai,current,6027.83,True,0,13,17413.62,1339.5092307692307,25,6,6,0.0,0.0
USR08441,21,Mumbai,savings,12857.5,True,0,17,19129.15,1125.2441176470586,24,8,8,0.0,0.0
USR08442,22,Delhi,current,3074.01,True,0,9,11515.33,1279.4811111111112,19,9,9,0.0,0.0
USR08443,48,Mumbai,wallet,7480.83,True,0,18,15930.85,885.0472222222222,33,5,5,0.0,0.0
USR08444,33,Bengaluru,wallet,18959.37,True,0,9,12555.39,1395.0433333333335,10,12,11,0.0,0.0
USR08445,38,Mumbai,current,5539.18,True,0,14,14707.55,1050.5392857142856,32,6,6,0.0,0.0
USR08446,31,Mumbai,wallet,2012.23,True,0,14,15131.29,1080.8064285714286,42,9,9,3.0,4.0
USR08447,18,Hyderabad,savings,2259.42,True,1,6,3373.11,562.185,86,3,3,3.0,3.0
USR08448,20,Hyderabad,savings,41705.23,True,0,15,10513.71,700.914,32,6,6,0.0,0.0
USR08449,29,Bengaluru,savings,420.97,True,0,11,18314.1,1664.9181818181817,31,16,15,0.0,0.0
USR08450,21,Delhi,current,15867.52,True,0,13,15235.18,1171.936923076923,47,10,10,0.0,0.0
USR08451,18,Hyderabad,wallet,576.12,True,0,13,20514.53,1578.0407692307692,29,7,7,0.0,0.0
USR08452,41,Lucknow,wallet,3837.62,True,1,12,4047.95,337.32916666666665,80,3,3,0.0,0.0
USR08453,29,Delhi,savings,20598.63,True,0,10,9623.66,962.366,9,12,12,1.0,3.0
USR08454,26,Mumbai,current,2649.29,True,0,17,21383.67,1257.8629411764707,56,9,9,1.0,5.0
USR08455,42,Hyderabad,savings,12491.86,True,0,10,17278.73,1727.873,29,8,8,0.0,0.0
USR08456,18,Delhi,current,21550.03,True,0,18,34305.98,1905.887777777778,21,12,12,1.0,4.0
USR08457,38,Hyderabad,wallet,15595.23,True,0,11,17347.4,1577.0363636363638,28,9,9,1.0,3.0
USR08458,22,Mumbai,savings,2231.78,True,0,11,18553.13,1686.648181818182,9,5,5,1.0,5.0
USR08459,18,Bengaluru,wallet,5530.5,True,0,10,9338.89,933.889,56,4,4,3.0,4.0
USR08460,43,Lucknow,savings,4761.34,True,0,15,25791.6,1719.4399999999998,40,9,9,0.0,0.0
USR08461,22,Bengaluru,current,15997.97,True,0,17,22787.08,1340.4164705882354,20,3,3,0.0,0.0
USR08462,54,Hyderabad,savings,17930.15,True,0,19,15599.88,821.0463157894736,50,13,13,0.0,0.0
USR08463,18,Delhi,current,18368.31,True,0,9,12884.99,1431.6655555555556,9,10,10,0.0,0.0
USR08464,27,Lucknow,current,308.19,True,0,16,17322.62,1082.66375,46,8,8,0.0,0.0
USR08465,30,Ahmedabad,savings,6550.46,True,0,10,9316.62,931.662,18,9,9,0.0,0.0
USR08466,36,Chennai,current,52640.83,True,0,12,20153.84,1679.486666666667,36,7,6,0.0,0.0
USR08467,45,Hyderabad,savings,17997.4,True,0,12,9639.43,803.2858333333334,11,5,5,0.0,0.0
USR08468,21,Bengaluru,savings,12473.49,True,0,12,13339.59,1111.6325,38,7,7,0.0,0.0
USR08469,53,Mumbai,wallet,8344.82,True,0,10,15595.4,1559.54,31,5,4,0.0,0.0
USR08470,51,Mumbai,savings,8898.39,True,0,14,13969.03,997.7878571428572,35,8,8,0.0,0.0
USR08471,22,Mumbai,current,38061.55,True,0,17,24591.89,1446.5817647058825,5,11,11,0.0,0.0
USR08472,28,Hyderabad,savings,101.98,True,1,7,6068.57,866.9385714285714,17,4,4,0.0,0.0
USR08473,34,Mumbai,savings,1706.06,True,0,12,10665.79,888.8158333333332,27,6,6,0.0,0.0
USR08474,54,Ahmedabad,current,30266.46,True,0,17,21724.75,1277.9264705882354,21,5,5,2.0,5.0
USR08475,45,Delhi,savings,7468.99,True,0,8,16177.24,2022.155,39,8,8,0.0,0.0
USR08476,33,Bengaluru,savings,8716.2,True,0,22,30050.32,1365.9236363636364,9,7,7,1.0,3.0
USR08477,18,Mumbai,current,875.78,True,1,11,7791.38,708.3072727272728,66,5,5,3.0,2.6666666666666665
USR08478,26,Bengaluru,savings,62856.8,True,0,14,17919.71,1279.9792857142857,13,8,8,0.0,0.0
USR08479,30,Mumbai,savings,9600.72,True,0,12,9499.58,791.6316666666667,1,7,7,0.0,0.0
USR08480,43,Mumbai,wallet,2416.28,False,1,4,4165.55,1041.3875,78,4,4,0.0,0.0
USR08481,50,Jaipur,wallet,1269.81,True,0,11,10959.95,996.3590909090908,13,9,9,0.0,0.0
USR08482,50,Pune,savings,27085.31,True,0,11,10764.32,978.5745454545454,24,10,10,1.0,5.0
USR08483,37,Mumbai,savings,9477.66,True,0,11,12378.58,1125.3254545454545,7,5,5,0.0,0.0
USR08484,23,Mumbai,wallet,20530.01,True,0,8,17378.43,2172.30375,29,5,5,0.0,0.0
USR08485,43,Kolkata,wallet,1676.48,True,0,7,8587.5,1226.7857142857142,2,6,6,0.0,0.0
USR08486,26,Kolkata,current,36931.12,True,0,8,13044.64,1630.58,4,7,7,1.0,4.0
USR08487,62,Hyderabad,current,5137.75,True,0,16,25775.37,1610.960625,24,12,12,1.0,4.0
USR08488,31,Bengaluru,savings,2853.22,False,1,8,2734.35,341.79375,50,5,5,2.0,2.5
USR08489,18,Chennai,current,1673.29,True,0,18,24234.02,1346.3344444444444,30,5,5,0.0,0.0
USR08490,21,Chennai,savings,4118.15,True,0,13,21996.85,1692.0653846153848,17,8,7,0.0,0.0
USR08491,19,Chennai,savings,11050.96,True,0,20,19867.99,993.3995,28,4,4,1.0,3.0
USR08492,25,Delhi,savings,19590.73,True,0,14,19488.23,1392.0164285714286,18,5,5,2.0,3.5
USR08493,33,Bengaluru,wallet,35950.38,True,0,12,7602.67,633.5558333333333,6,5,5,0.0,0.0
USR08494,22,Hyderabad,savings,8117.12,True,0,14,9474.67,676.7621428571429,15,8,8,1.0,4.0
USR08495,38,Bengaluru,current,25670.36,True,0,15,16552.510000000002,1103.5006666666668,25,6,6,0.0,0.0
USR08496,37,Delhi,savings,17926.62,True,0,11,13084.42,1189.4927272727273,10,6,6,1.0,3.0
USR08497,31,Bengaluru,savings,7151.84,True,0,9,5329.56,592.1733333333333,16,4,4,0.0,0.0
USR08498,32,Mumbai,current,4278.57,True,0,15,13665.03,911.002,14,8,8,0.0,0.0
USR08499,39,Ahmedabad,current,32921.1,True,0,14,11530.63,823.6164285714285,32,10,10,1.0,4.0
USR08500,24,Delhi,savings,17497.84,True,0,22,35614.89,1618.8586363636364,7,5,5,0.0,0.0
USR08501,45,Mumbai,savings,8294.86,True,0,16,21875.69,1367.230625,39,10,10,0.0,0.0
USR08502,41,Mumbai,current,7783.37,True,0,12,18568.870000000003,1547.4058333333337,50,10,9,0.0,0.0
USR08503,41,Kolkata,savings,22187.15,True,0,16,11962.31,747.644375,11,7,7,2.0,4.5
USR08504,18,Bengaluru,current,3762.2,True,1,8,4601.25,575.15625,33,5,5,0.0,0.0
USR08505,55,Bengaluru,savings,5332.71,True,0,18,40414.9,2245.2722222222224,14,11,11,0.0,0.0
USR08506,43,Mumbai,savings,25165.78,True,0,13,9480.37,729.2592307692307,39,10,10,0.0,0.0
USR08507,30,Ahmedabad,wallet,3427.76,True,0,12,17861.09,1488.424166666667,9,7,7,0.0,0.0
USR08508,36,Bengaluru,current,3572.2,True,0,13,15735.12,1210.3938461538462,17,3,3,0.0,0.0
USR08509,18,Hyderabad,savings,8168.54,True,0,17,17608.55,1035.7970588235294,37,6,6,0.0,0.0
USR08510,32,Kolkata,wallet,16936.56,True,0,12,15303.11,1275.2591666666667,18,5,5,0.0,0.0
USR08511,65,Hyderabad,wallet,6162.13,True,0,11,11035.4,1003.2181818181816,6,8,8,0.0,0.0
USR08512,30,Mumbai,wallet,3830.96,True,1,8,5809.55,726.19375,103,8,8,0.0,0.0
USR08513,33,Pune,savings,56592.33,True,0,16,22828.69,1426.793125,14,1,1,1.0,4.0
USR08514,60,Jaipur,savings,17498.64,True,0,13,20071.43,1543.956153846154,25,6,6,0.0,0.0
USR08515,37,Kolkata,wallet,609.36,True,0,15,18216.25,1214.4166666666667,3,9,9,1.0,4.0
USR08516,39,Bengaluru,savings,7323.6,True,0,12,18861.12,1571.76,19,9,9,0.0,0.0
USR08517,50,Hyderabad,savings,5191.6,True,0,11,23357.5,2123.409090909091,15,8,8,0.0,0.0
USR08518,37,Bengaluru,savings,1603.82,False,1,5,3306.88,661.376,118,4,4,0.0,0.0
USR08519,32,Mumbai,savings,13715.79,True,0,12,10546.36,878.8633333333333,30,12,12,0.0,0.0
USR08520,21,Kolkata,savings,20431.11,True,0,20,25019.31,1250.9654999999998,8,12,12,0.0,0.0
USR08521,32,Delhi,current,18887.79,True,0,11,8410.119999999999,764.5563636363636,88,8,8,0.0,0.0
USR08522,32,Delhi,wallet,26796.54,True,0,17,20503.72,1206.1011764705884,22,4,4,1.0,3.0
USR08523,25,Ahmedabad,savings,24390.79,True,0,10,13977.92,1397.792,24,7,7,0.0,0.0
USR08524,45,Chennai,current,18002.91,True,0,10,9083.45,908.345,6,16,15,0.0,0.0
USR08525,49,Mumbai,savings,59971.23,True,0,19,22200.08,1168.4252631578947,7,10,10,0.0,0.0
USR08526,30,Bengaluru,savings,9263.68,True,0,12,18692.74,1557.7283333333337,32,9,9,0.0,0.0
USR08527,18,Mumbai,savings,41156.82,True,0,13,9746.81,749.7546153846154,18,10,10,0.0,0.0
USR08528,32,Ahmedabad,wallet,7759.81,True,0,14,23651.79,1689.4135714285717,10,9,9,0.0,0.0
USR08529,21,Hyderabad,current,11863.15,True,0,12,23510.28,1959.19,69,8,8,0.0,0.0
USR08530,41,Delhi,current,4634.75,True,0,17,16481.31,969.488823529412,11,9,7,0.0,0.0
USR08531,22,Ahmedabad,savings,4816.85,True,0,12,8955.89,746.3241666666667,25,2,2,0.0,0.0
USR08532,29,Bengaluru,savings,37518.98,True,0,16,15838.68,989.9175,32,8,8,0.0,0.0
USR08533,36,Bengaluru,savings,1769.69,True,0,10,10029.26,1002.926,32,6,6,0.0,0.0
USR08534,37,Ahmedabad,savings,2832.11,True,0,16,20219.1,1263.69375,5,9,9,0.0,0.0
USR08535,37,Pune,current,15227.12,True,0,11,28263.74,2569.430909090909,0,9,9,0.0,0.0
USR08536,20,Pune,current,778.76,True,1,12,5157.91,429.8258333333333,29,1,1,0.0,0.0
USR08537,41,Chennai,wallet,6643.12,True,0,14,10570.22,755.0157142857142,16,3,3,0.0,0.0
USR08538,23,Bengaluru,wallet,5232.33,True,0,8,3711.61,463.95125,36,4,4,1.0,3.0
USR08539,31,Mumbai,savings,17655.42,True,0,13,20855.69,1604.283846153846,11,10,10,1.0,4.0
USR08540,32,Delhi,savings,8186.81,True,0,11,10505.2,955.018181818182,35,5,5,0.0,0.0
USR08541,39,Lucknow,savings,19408.74,True,0,12,16947.5,1412.2916666666667,20,5,5,0.0,0.0
USR08542,29,Hyderabad,savings,19396.48,True,0,18,22432.89,1246.2716666666663,6,5,5,0.0,0.0
USR08543,32,Chennai,savings,6426.9,True,0,20,16746.55,837.3275,17,7,7,0.0,0.0
USR08544,22,Mumbai,current,14420.74,True,0,14,23436.81,1674.0578571428573,26,6,6,0.0,0.0
USR08545,45,Hyderabad,wallet,343.67,True,0,12,12505.96,1042.1633333333332,17,13,13,0.0,0.0
USR08546,27,Chennai,savings,2545.82,True,0,9,19568.25,2174.25,43,6,6,0.0,0.0
USR08547,32,Mumbai,savings,9030.99,True,0,16,21505.3,1344.08125,40,4,4,0.0,0.0
USR08548,18,Hyderabad,savings,7516.02,True,0,14,20098.16,1435.5828571428572,9,8,8,1.0,3.0
USR08549,50,Hyderabad,savings,30023.88,True,0,13,16745.95,1288.15,28,3,3,1.0,5.0
USR08550,48,Pune,savings,3637.33,True,0,13,25748.78,1980.6753846153845,20,4,4,0.0,0.0
USR08551,29,Hyderabad,savings,8378.14,True,0,20,23748.05,1187.4025,15,7,7,2.0,4.0
USR08552,27,Kolkata,savings,28719.01,True,0,16,15584.04,974.0025,27,4,4,0.0,0.0
USR08553,27,Delhi,wallet,1997.09,False,1,2,398.08,199.04,115,4,4,0.0,0.0
USR08554,32,Hyderabad,current,14028.23,True,0,12,13397.45,1116.4541666666669,13,3,3,0.0,0.0
USR08555,24,Hyderabad,current,19723.98,True,0,11,6960.69,632.79,26,6,5,0.0,0.0
USR08556,20,Kolkata,wallet,41116.13,True,0,13,8329.210000000001,640.7084615384616,37,5,5,0.0,0.0
USR08557,45,Chennai,wallet,31843.03,True,0,10,20454.23,2045.423,20,10,8,1.0,4.0
USR08558,34,Kolkata,savings,14866.82,True,0,9,16388.39,1820.9322222222224,11,6,6,1.0,3.0
USR08559,51,Bengaluru,savings,21999.73,True,0,25,26375.37,1055.0148,14,5,5,1.0,5.0
USR08560,28,Bengaluru,wallet,14618.18,True,0,12,15270.22,1272.5183333333332,17,4,4,0.0,0.0
USR08561,34,Pune,savings,14116.99,True,0,14,17590.81,1256.4864285714286,25,8,8,0.0,0.0
USR08562,30,Ahmedabad,savings,25381.52,True,0,8,10234.8,1279.35,15,2,2,0.0,0.0
USR08563,55,Bengaluru,wallet,66939.51,True,0,17,26089.59,1534.6817647058824,20,4,4,1.0,4.0
USR08564,29,Bengaluru,savings,10105.82,True,0,15,17332.29,1155.486,26,9,9,1.0,3.0
USR08565,43,Lucknow,wallet,46021.9,True,0,11,15225.24,1384.1127272727272,28,6,6,0.0,0.0
USR08566,20,Pune,savings,1660.8,True,0,12,19012.75,1584.3958333333333,61,7,7,0.0,0.0
USR08567,45,Kolkata,wallet,14985.08,True,0,13,15372.97,1182.536153846154,13,10,10,1.0,4.0
USR08568,18,Mumbai,savings,2354.99,True,0,10,15477.94,1547.794,32,11,11,0.0,0.0
USR08569,43,Mumbai,savings,41157.1,True,0,17,13503.67,794.3335294117647,18,10,10,0.0,0.0
USR08570,34,Kolkata,current,2532.72,True,0,16,14828.32,926.77,37,6,6,0.0,0.0
USR08571,36,Hyderabad,wallet,5285.15,True,0,9,13349.28,1483.253333333333,14,10,9,2.0,3.0
USR08572,18,Pune,savings,217.27,True,0,10,10562.55,1056.255,19,12,11,0.0,0.0
USR08573,29,Jaipur,savings,860.3,True,1,15,9197.89,613.1926666666666,30,3,3,0.0,0.0
USR08574,24,Delhi,current,14511.47,True,0,19,13697.01,720.8952631578948,20,4,4,0.0,0.0
USR08575,35,Bengaluru,savings,21593.87,True,0,14,20337.21,1452.657857142857,37,10,10,1.0,3.0
USR08576,26,Chennai,savings,14867.06,True,0,5,5327.120000000001,1065.4240000000002,33,8,8,0.0,0.0
USR08577,33,Bengaluru,savings,4805.9,True,0,13,18925.63,1455.8176923076924,32,11,11,0.0,0.0
USR08578,34,Ahmedabad,wallet,2619.8,True,1,6,5288.69,881.4483333333333,152,4,4,5.0,1.6
USR08579,32,Lucknow,wallet,2450.94,True,0,12,7905.059999999999,658.755,14,4,4,0.0,0.0
USR08580,44,Mumbai,current,2203.16,True,0,13,8512.04,654.7723076923078,82,9,9,1.0,4.0
USR08581,46,Delhi,current,12736.97,True,0,10,13383.66,1338.366,23,7,7,0.0,0.0
USR08582,35,Delhi,savings,7411.04,True,0,11,14870.06,1351.8236363636363,53,12,11,0.0,0.0
USR08583,29,Pune,savings,18146.86,True,0,16,25396.19,1587.261875,9,7,7,0.0,0.0
USR08584,42,Mumbai,wallet,5241.24,True,0,11,14839.58,1349.0527272727272,15,7,7,0.0,0.0
USR08585,22,Delhi,current,516.92,True,0,12,13186.33,1098.8608333333334,29,9,9,0.0,0.0
USR08586,35,Bengaluru,savings,30810.21,True,0,17,21150.45,1244.144117647059,19,11,11,1.0,4.0
USR08587,30,Chennai,savings,4434.11,True,0,13,14016.8,1078.215384615385,29,8,8,0.0,0.0
USR08588,38,Mumbai,savings,14044.87,True,0,15,13506.52,900.4346666666667,3,7,7,0.0,0.0
USR08589,49,Kolkata,wallet,2942.74,True,0,15,17396.92,1159.7946666666664,23,7,7,0.0,0.0
USR08590,29,Jaipur,savings,5366.5,True,0,20,29564.78,1478.239,10,7,7,1.0,3.0
USR08591,22,Bengaluru,savings,39264.59,True,0,13,20409.81,1569.9853846153846,30,15,14,0.0,0.0
USR08592,26,Delhi,wallet,56253.08,True,0,12,17682.920000000002,1473.5766666666668,25,9,9,0.0,0.0
USR08593,38,Ahmedabad,savings,5442.06,True,0,9,26198.23,2910.9144444444446,6,4,4,0.0,0.0
USR08594,49,Chennai,savings,18675.07,True,0,13,23905.99,1838.922307692308,34,5,5,0.0,0.0
USR08595,45,Delhi,savings,23850.73,True,0,16,21279.64,1329.9775,18,13,13,1.0,3.0
USR08596,45,Bengaluru,savings,28152.41,True,0,15,22491.67,1499.4446666666663,7,6,6,0.0,0.0
USR08597,35,Hyderabad,wallet,4694.47,True,0,15,13913.88,927.592,29,10,10,0.0,0.0
USR08598,23,Pune,savings,22153.24,True,0,14,19773.82,1412.4157142857143,17,8,7,0.0,0.0
USR08599,21,Jaipur,savings,4033.07,True,0,16,21797.17,1362.323125,5,7,7,0.0,0.0
USR08600,44,Mumbai,savings,2169.17,True,0,12,14751.03,1229.2524999999998,14,7,7,0.0,0.0
USR08601,31,Lucknow,savings,10060.16,True,0,11,9402.84,854.8036363636364,30,8,8,1.0,3.0
USR08602,35,Chennai,savings,3928.06,True,0,17,32121.47,1889.4982352941172,26,10,10,0.0,0.0
USR08603,35,Bengaluru,wallet,17090.22,True,0,20,25340.62,1267.031,24,7,6,0.0,0.0
USR08604,29,Delhi,savings,18537.51,True,0,9,10594.94,1177.2155555555555,17,10,9,0.0,0.0
USR08605,40,Chennai,savings,4795.12,True,0,13,14542.320000000002,1118.64,24,5,5,1.0,5.0
USR08606,38,Mumbai,savings,5493.38,True,0,17,21469.97,1262.939411764706,33,8,8,0.0,0.0
USR08607,32,Delhi,savings,2441.26,True,0,18,25440.14,1413.341111111111,19,8,8,0.0,0.0
USR08608,27,Bengaluru,wallet,21345.33,True,0,14,21090.02,1506.43,23,3,3,0.0,0.0
USR08609,36,Jaipur,savings,13385.46,True,0,10,14735.51,1473.551,12,10,10,1.0,3.0
USR08610,18,Ahmedabad,savings,11273.38,True,0,16,19532.21,1220.763125,49,8,8,0.0,0.0
USR08611,23,Hyderabad,wallet,1745.53,False,1,6,5311.16,885.1933333333333,126,2,2,0.0,0.0
USR08612,19,Mumbai,savings,127.52,False,1,14,8551.59,610.8278571428572,56,8,8,0.0,0.0
USR08613,32,Hyderabad,savings,5947.16,True,0,17,19569.3,1151.135294117647,22,10,10,0.0,0.0
USR08614,25,Bengaluru,savings,53910.47,True,0,10,20202.57,2020.257,44,8,8,0.0,0.0
USR08615,33,Delhi,savings,29653.28,True,0,14,14800.54,1057.1814285714286,17,4,4,0.0,0.0
USR08616,30,Mumbai,savings,20829.04,True,0,11,20673.86,1879.4418181818185,20,6,6,0.0,0.0
USR08617,39,Mumbai,current,2109.26,True,0,13,12361.15,950.8576923076924,12,5,5,0.0,0.0
USR08618,48,Delhi,savings,18808.92,True,0,12,11810.76,984.23,34,10,10,0.0,0.0
USR08619,29,Ahmedabad,current,13653.1,True,0,12,16126.21,1343.8508333333334,42,8,8,0.0,0.0
USR08620,33,Kolkata,savings,330.59,True,1,8,5738.13,717.26625,38,5,5,0.0,0.0
