user_id,issue_type,satisfaction_score,churn
USR07839,general_query,4,0
USR03455,wrong_charge,4,0
USR07980,transaction_failed,4,0
USR07006,account_blocked,4,0
USR08336,money_not_received,5,0
USR09823,money_not_received,5,0
USR08446,transaction_failed,4,0
USR08446,kyc_issue,4,0
USR08446,money_not_received,4,0
USR05337,account_blocked,3,0
USR05337,general_query,3,0
USR05337,app_crash,4,0
USR06094,transaction_failed,3,0
USR08018,money_not_received,5,0
USR08018,account_blocked,4,0
USR09480,transaction_failed,5,0
USR03629,money_not_received,5,0
USR03601,general_query,3,0
USR03601,transaction_failed,5,0
USR05709,money_not_received,4,0
USR01934,transaction_failed,3,0
USR00271,transaction_failed,4,0
USR00271,transaction_failed,5,0
USR06298,transaction_failed,5,0
USR02193,app_crash,4,0
USR02193,wrong_charge,5,0
USR02769,money_not_received,3,0
USR02769,transaction_failed,3,0
USR07007,transaction_failed,4,0
USR00441,account_blocked,4,0
USR00441,transaction_failed,4,0
USR04340,general_query,5,0
USR04032,kyc_issue,5,0
USR03491,wrong_charge,3,0
USR05905,kyc_issue,4,0
USR04407,transaction_failed,3,0
USR01915,account_blocked,3,0
USR01915,app_crash,3,0
USR01915,app_crash,4,0
USR04708,money_not_received,3,0
USR02967,app_crash,4,0
USR02967,app_crash,3,0
USR02967,money_not_received,3,0
USR09046,money_not_received,5,0
USR00507,money_not_received,3,0
USR03959,wrong_charge,5,0
USR05240,transaction_failed,5,0
USR02432,general_query,3,0
USR04863,account_blocked,3,0
USR01625,app_crash,5,0
USR01625,money_not_received,5,0
USR01625,account_blocked,3,0
USR03155,money_not_received,4,0
USR04004,transaction_failed,4,0
USR07525,app_crash,3,0
USR06880,account_blocked,3,0
USR06880,transaction_failed,4,0
USR06880,kyc_issue,3,0
USR06880,transaction_failed,3,0
USR07308,money_not_received,4,0
USR06790,transaction_failed,3,0
USR09653,app_crash,3,0
USR08646,transaction_failed,4,0
USR08146,transaction_failed,5,0
USR05432,app_crash,5,0
USR05432,kyc_issue,5,0
USR07206,money_not_received,1,1
USR07206,wrong_charge,5,1
USR07206,app_crash,3,1
USR07206,transaction_failed,5,1
USR07206,account_blocked,4,1
USR09505,general_query,4,0
USR03912,transaction_failed,5,0
USR04546,money_not_received,5,0
USR08322,general_query,3,0
USR08322,general_query,5,0
USR08322,account_blocked,3,0
USR09915,money_not_received,5,0
USR01388,transaction_failed,5,0
USR08660,transaction_failed,5,0
USR03788,app_crash,4,0
USR00206,money_not_received,3,0
USR01568,transaction_failed,4,0
USR01568,transaction_failed,5,0
USR01568,app_crash,4,0
USR09197,kyc_issue,4,0
USR06574,general_query,4,0
USR05299,general_query,4,1
USR05299,money_not_received,5,1
USR09806,general_query,4,0
USR09806,wrong_charge,3,0
USR09806,app_crash,5,0
USR02239,general_query,4,0
USR01751,app_crash,5,0
USR02269,wrong_charge,4,0
USR04397,transaction_failed,5,0
USR08714,transaction_failed,4,0
USR02083,account_blocked,4,0
USR06863,money_not_received,5,0
USR02085,account_blocked,5,0
USR02085,wrong_charge,5,0
USR02190,wrong_charge,3,0
USR08016,transaction_failed,5,0
USR06147,general_query,5,0
USR08578,app_crash,2,1
USR08578,transaction_failed,2,1
USR08578,money_not_received,1,1
USR08578,kyc_issue,1,1
USR08578,account_blocked,2,1
USR04223,money_not_received,3,0
USR09378,kyc_issue,5,0
USR02356,money_not_received,5,0
USR04903,money_not_received,5,0
USR04903,kyc_issue,4,0
USR01752,transaction_failed,4,0
USR03584,money_not_received,3,0
USR00462,transaction_failed,4,0
USR00462,transaction_failed,3,0
USR05442,transaction_failed,4,0
USR00644,money_not_received,3,0
USR04332,wrong_charge,4,0
USR04332,money_not_received,3,0
USR09743,general_query,4,0
USR05137,app_crash,4,0
USR05137,money_not_received,4,0
USR05137,general_query,4,0
USR05137,account_blocked,5,0
USR07074,transaction_failed,5,0
USR06282,transaction_failed,3,0
USR05979,app_crash,5,0
USR05979,money_not_received,3,0
USR05979,app_crash,5,0
USR05264,transaction_failed,5,0
USR09491,transaction_failed,5,0
USR02579,transaction_failed,1,1
USR02579,app_crash,1,1
USR02579,transaction_failed,4,1
USR03897,transaction_failed,3,0
USR01026,kyc_issue,4,0
USR07724,account_blocked,4,0
USR09396,transaction_failed,3,0
USR09396,transaction_failed,3,0
USR05615,transaction_failed,4,0
USR02610,account_blocked,3,0
USR03688,transaction_failed,3,0
USR03688,kyc_issue,4,0
USR03688,money_not_received,3,0
USR09755,account_blocked,5,0
USR05146,transaction_failed,5,0
USR07759,transaction_failed,4,0
USR07759,money_not_received,4,0
USR07660,transaction_failed,5,0
USR08014,money_not_received,3,0
USR08014,transaction_failed,4,0
USR02059,app_crash,5,0
USR00317,kyc_issue,4,0
USR00317,app_crash,4,0
USR09483,transaction_failed,5,0
USR08207,transaction_failed,3,0
USR09948,app_crash,3,0
USR01799,transaction_failed,3,0
USR01799,wrong_charge,3,0
USR00492,general_query,3,0
USR01333,app_crash,5,0
USR06760,app_crash,3,1
USR02296,app_crash,3,0
USR02296,account_blocked,4,0
USR00578,money_not_received,3,0
USR03665,account_blocked,5,0
USR09215,money_not_received,4,0
USR09172,general_query,3,1
USR09172,account_blocked,3,1
USR09172,wrong_charge,5,1
USR09172,money_not_received,2,1
USR09172,transaction_failed,4,1
USR09172,transaction_failed,5,1
USR06820,app_crash,4,0
USR08896,wrong_charge,3,0
USR03391,wrong_charge,5,0
USR03391,transaction_failed,5,0
USR00327,wrong_charge,3,0
USR08809,app_crash,5,0
USR04396,kyc_issue,4,0
USR05616,transaction_failed,5,0
USR08397,app_crash,3,0
USR05130,transaction_failed,3,0
USR01761,transaction_failed,4,0
USR00228,money_not_received,4,0
USR02145,transaction_failed,5,0
USR04771,general_query,5,0
USR05991,app_crash,4,0
USR06093,app_crash,3,0
USR01353,transaction_failed,5,0
USR01050,app_crash,3,0
USR01050,app_crash,4,0
USR02516,general_query,3,0
USR04900,account_blocked,3,0
USR02042,account_blocked,3,1
USR00443,transaction_failed,3,0
USR04228,transaction_failed,5,1
USR04228,transaction_failed,2,1
USR04228,app_crash,5,1
USR04228,transaction_failed,3,1
USR04228,kyc_issue,4,1
USR02727,money_not_received,4,0
USR02727,kyc_issue,3,0
USR02727,transaction_failed,3,0
USR06223,kyc_issue,4,0
USR01302,transaction_failed,3,0
USR00542,account_blocked,4,0
USR02015,money_not_received,5,0
USR09211,general_query,5,0
USR00673,money_not_received,5,0
USR08487,transaction_failed,4,0
USR09441,wrong_charge,3,0
USR05659,money_not_received,3,0
USR05659,transaction_failed,4,0
USR06131,money_not_received,3,1
USR06131,money_not_received,1,1
USR08874,app_crash,4,0
USR06002,account_blocked,5,0
USR06002,transaction_failed,5,0
USR00472,transaction_failed,3,0
USR00156,app_crash,5,0
USR08918,transaction_failed,5,0
USR01920,general_query,3,1
USR01920,wrong_charge,3,1
USR08813,money_not_received,5,0
USR00124,money_not_received,4,0
USR05194,app_crash,5,0
USR01288,money_not_received,3,0
USR01288,transaction_failed,5,0
USR01288,money_not_received,5,0
USR01288,general_query,5,0
USR05057,wrong_charge,5,0
USR07384,account_blocked,3,0
USR03079,app_crash,4,0
USR09794,account_blocked,3,0
USR05668,transaction_failed,1,1
USR05668,money_not_received,2,1
USR05668,kyc_issue,5,1
USR05002,wrong_charge,4,0
USR05002,account_blocked,3,0
USR07082,money_not_received,5,0
USR07082,account_blocked,5,0
USR06785,app_crash,4,0
USR06785,money_not_received,3,0
USR01610,kyc_issue,3,0
USR07614,wrong_charge,4,0
USR07293,account_blocked,4,0
USR05845,app_crash,4,0
USR07524,money_not_received,5,0
USR00258,account_blocked,4,0
USR02335,transaction_failed,5,0
USR07094,transaction_failed,4,0
USR07094,app_crash,3,0
USR01383,account_blocked,5,0
USR04572,account_blocked,4,0
USR06888,transaction_failed,3,0
USR06888,transaction_failed,5,0
USR06888,money_not_received,3,0
USR04036,transaction_failed,3,1
USR04036,transaction_failed,4,1
USR04036,wrong_charge,2,1
USR09965,app_crash,3,0
USR01993,transaction_failed,4,0
USR07326,transaction_failed,4,0
USR07326,transaction_failed,3,0
USR07326,app_crash,5,0
USR07326,account_blocked,4,0
USR08171,money_not_received,4,0
USR08171,money_not_received,4,0
USR05556,transaction_failed,5,1
USR05556,transaction_failed,2,1
USR02168,transaction_failed,4,0
USR03107,general_query,4,0
USR03107,transaction_failed,5,0
USR03107,wrong_charge,5,0
USR03457,transaction_failed,4,0
USR01476,wrong_charge,3,0
USR08098,money_not_received,4,0
USR04212,money_not_received,4,0
USR09811,transaction_failed,5,0
USR09811,wrong_charge,3,0
USR06965,app_crash,4,0
USR03099,wrong_charge,5,0
USR02956,wrong_charge,3,0
USR02956,money_not_received,4,0
USR00387,transaction_failed,4,1
USR00387,kyc_issue,1,1
USR00387,app_crash,1,1
USR00387,transaction_failed,4,1
USR00387,app_crash,4,1
USR00811,kyc_issue,4,1
USR06682,transaction_failed,5,0
USR06682,transaction_failed,5,0
USR06045,transaction_failed,4,0
USR05941,money_not_received,3,1
USR01071,general_query,3,0
USR08753,app_crash,3,0
USR07905,general_query,4,0
USR00502,transaction_failed,4,0
USR00502,kyc_issue,4,0
USR04079,account_blocked,5,0
USR03699,account_blocked,4,0
USR08492,kyc_issue,3,0
USR08492,money_not_received,4,0
USR06394,account_blocked,4,1
USR06394,money_not_received,1,1
USR01143,money_not_received,3,0
USR01143,kyc_issue,5,0
USR01143,money_not_received,4,0
USR01143,transaction_failed,3,0
USR01143,transaction_failed,3,0
USR08009,transaction_failed,5,0
USR05518,transaction_failed,3,0
USR05518,transaction_failed,5,0
USR05518,transaction_failed,3,0
USR01804,kyc_issue,5,0
USR01804,transaction_failed,5,0
USR08947,wrong_charge,5,0
USR09646,general_query,3,0
USR06609,transaction_failed,4,0
USR08165,transaction_failed,5,0
USR04558,transaction_failed,4,0
USR04558,app_crash,4,0
USR06657,money_not_received,3,0
USR06657,transaction_failed,4,0
USR00229,money_not_received,4,0
USR02336,money_not_received,3,0
USR01401,transaction_failed,5,0
USR05496,transaction_failed,3,0
USR02377,money_not_received,2,1
USR02377,money_not_received,3,1
USR02377,money_not_received,1,1
USR02377,money_not_received,5,1
USR06273,money_not_received,4,0
USR06273,transaction_failed,4,0
USR02674,transaction_failed,5,0
USR02674,app_crash,3,0
USR00815,transaction_failed,5,0
USR00815,kyc_issue,4,0
USR00815,transaction_failed,5,0
USR02271,money_not_received,3,0
USR03749,app_crash,4,0
USR06600,money_not_received,4,0
USR01456,account_blocked,5,0
USR08079,kyc_issue,4,0
USR02910,account_blocked,3,0
USR03411,transaction_failed,5,0
USR00675,transaction_failed,5,0
USR06661,kyc_issue,4,0
USR04748,app_crash,5,0
USR06717,transaction_failed,3,0
USR09240,transaction_failed,5,0
USR02467,money_not_received,1,1
USR04363,kyc_issue,5,1
USR04363,app_crash,2,1
USR04363,transaction_failed,5,1
USR08522,money_not_received,3,0
USR00463,account_blocked,5,0
USR01631,money_not_received,4,0
USR08265,app_crash,3,0
USR04953,kyc_issue,5,0
USR04536,kyc_issue,5,0
USR03563,transaction_failed,4,0
USR05822,money_not_received,4,1
USR05822,transaction_failed,5,1
USR05822,app_crash,3,1
USR02007,transaction_failed,5,0
USR09526,wrong_charge,3,0
USR04700,kyc_issue,4,0
USR06095,app_crash,4,0
USR05667,transaction_failed,5,0
USR05667,transaction_failed,5,0
USR07876,money_not_received,4,0
USR05452,money_not_received,3,0
USR02784,transaction_failed,3,0
USR02784,account_blocked,4,0
USR07425,account_blocked,3,0
USR05066,account_blocked,5,0
USR02208,money_not_received,3,0
USR00582,transaction_failed,5,0
USR00582,kyc_issue,5,0
USR00582,kyc_issue,3,0
USR06977,kyc_issue,4,0
USR06977,money_not_received,5,0
USR08012,transaction_failed,4,0
USR00385,app_crash,5,0
USR00385,money_not_received,4,0
USR00385,money_not_received,5,0
USR08623,transaction_failed,3,0
USR08747,money_not_received,5,0
USR08747,transaction_failed,3,0
USR06742,account_blocked,5,0
USR02422,account_blocked,1,1
USR02422,transaction_failed,5,1
USR02422,transaction_failed,1,1
USR02422,transaction_failed,5,1
USR02422,transaction_failed,2,1
USR02422,transaction_failed,2,1
USR02422,app_crash,5,1
USR02422,app_crash,3,1
USR03359,wrong_charge,5,0
USR03359,money_not_received,5,0
USR00740,money_not_received,5,0
USR00740,app_crash,4,0
USR00740,transaction_failed,3,0
USR03396,app_crash,3,0
USR04431,app_crash,5,0
USR04431,money_not_received,5,0
USR03784,money_not_received,4,0
USR03150,transaction_failed,4,0
USR07694,transaction_failed,3,0
USR07694,money_not_received,3,0
USR07694,kyc_issue,5,0
USR03253,kyc_issue,3,0
USR01775,transaction_failed,4,0
USR01775,general_query,3,0
USR05538,money_not_received,5,0
USR05538,app_crash,5,0
USR04861,money_not_received,5,0
USR09846,money_not_received,5,0
USR01180,transaction_failed,3,0
USR04826,transaction_failed,4,0
USR04826,money_not_received,5,0
USR04826,wrong_charge,4,0
USR02777,account_blocked,4,0
USR07114,transaction_failed,3,1
USR04271,transaction_failed,3,0
USR01539,money_not_received,3,0
USR01539,money_not_received,3,0
USR04681,app_crash,3,0
USR07163,kyc_issue,5,0
USR02790,account_blocked,5,0
USR00624,transaction_failed,3,0
USR01633,wrong_charge,4,0
USR05827,transaction_failed,3,1
USR05827,money_not_received,1,1
USR05827,money_not_received,4,1
USR05827,transaction_failed,4,1
USR05827,kyc_issue,4,1
USR05827,transaction_failed,2,1
USR00880,transaction_failed,5,0
USR07912,app_crash,4,0
USR05378,transaction_failed,5,0
USR09540,money_not_received,3,0
USR05491,money_not_received,2,1
USR07036,money_not_received,4,0
USR07036,app_crash,5,0
USR07036,money_not_received,5,0
USR00608,money_not_received,3,0
USR00608,transaction_failed,5,0
USR00608,transaction_failed,4,0
USR00608,app_crash,5,0
USR09562,app_crash,5,0
USR09974,transaction_failed,3,0
USR05663,app_crash,4,0
USR00290,transaction_failed,4,1
USR00290,transaction_failed,1,1
USR00290,transaction_failed,2,1
USR01857,account_blocked,5,0
USR04560,app_crash,3,0
USR05355,transaction_failed,2,1
USR05355,money_not_received,4,1
USR05355,app_crash,4,1
USR09803,kyc_issue,5,0
USR09324,kyc_issue,3,0
USR09097,kyc_issue,4,0
USR09194,account_blocked,3,0
USR03147,transaction_failed,3,0
USR07949,money_not_received,3,0
USR07949,app_crash,4,0
USR02337,kyc_issue,5,0
USR07904,money_not_received,2,1
USR07904,app_crash,4,1
USR07904,kyc_issue,1,1
USR07904,money_not_received,3,1
USR07904,general_query,2,1
USR04013,account_blocked,3,0
USR07881,app_crash,5,0
USR07042,money_not_received,4,0
USR05103,general_query,3,0
USR04979,app_crash,5,0
USR06344,money_not_received,5,1
USR06344,transaction_failed,3,1
USR06344,money_not_received,1,1
USR06344,app_crash,5,1
USR06344,money_not_received,5,1
USR06344,transaction_failed,3,1
USR05510,transaction_failed,5,0
USR05823,money_not_received,5,0
USR05861,transaction_failed,5,0
USR05861,money_not_received,3,0
USR05861,money_not_received,3,0
USR05861,kyc_issue,5,0
USR05861,app_crash,5,0
USR04522,transaction_failed,5,0
USR02651,kyc_issue,5,0
USR01825,money_not_received,3,0
USR01825,transaction_failed,5,0
USR02011,kyc_issue,2,1
USR02011,money_not_received,4,1
USR02011,account_blocked,2,1
USR02011,wrong_charge,5,1
USR02011,money_not_received,2,1
USR02011,app_crash,1,1
USR00850,transaction_failed,4,0
USR00850,money_not_received,5,0
USR00850,kyc_issue,4,0
USR00850,kyc_issue,3,0
USR03325,general_query,4,0
USR06563,kyc_issue,4,0
USR03940,transaction_failed,4,0
USR04046,transaction_failed,3,0
USR08398,transaction_failed,5,0
USR03983,money_not_received,5,0
USR03983,transaction_failed,5,0
USR05447,app_crash,3,0
USR05447,account_blocked,3,0
USR05447,transaction_failed,5,0
USR05447,wrong_charge,5,0
USR00853,transaction_failed,5,0
USR02080,app_crash,3,0
USR06010,money_not_received,2,1
USR06010,wrong_charge,3,1
USR01776,transaction_failed,4,0
USR00685,money_not_received,3,0
USR06862,app_crash,4,0
USR03140,kyc_issue,3,0
USR07404,app_crash,5,0
USR07404,app_crash,3,0
USR01165,transaction_failed,4,0
USR01165,money_not_received,4,0
USR09689,app_crash,5,0
USR07902,money_not_received,5,0
USR00419,money_not_received,4,0
USR00419,wrong_charge,3,0
USR00419,transaction_failed,4,0
USR08292,account_blocked,3,0
USR09392,wrong_charge,5,0
USR05287,transaction_failed,3,0
USR09970,app_crash,4,0
USR04306,transaction_failed,5,0
USR07762,transaction_failed,4,1
USR08580,general_query,4,0
USR00192,money_not_received,4,0
USR07891,money_not_received,1,1
USR07891,app_crash,4,1
USR07891,money_not_received,3,1
USR07891,kyc_issue,4,1
USR07891,general_query,1,1
USR02634,app_crash,5,0
USR09278,app_crash,3,0
USR04258,transaction_failed,5,0
USR04928,account_blocked,5,0
USR06458,account_blocked,4,0
USR02116,transaction_failed,3,0
USR02116,app_crash,4,0
USR02116,app_crash,3,0
USR06075,app_crash,3,0
USR00619,transaction_failed,3,0
USR01584,app_crash,5,0
USR01584,money_not_received,4,0
USR01485,transaction_failed,4,0
USR07419,wrong_charge,5,0
USR02706,transaction_failed,5,0
USR01955,transaction_failed,4,0
USR01955,app_crash,4,0
USR01955,money_not_received,4,0
USR03123,transaction_failed,5,0
USR09557,app_crash,5,1
USR09557,app_crash,3,1
USR02908,kyc_issue,3,0
USR02908,transaction_failed,5,0
USR02908,wrong_charge,4,0
USR00826,general_query,3,0
USR00418,app_crash,3,0
USR07717,kyc_issue,3,0
USR05475,money_not_received,4,0
USR05475,transaction_failed,3,0
USR03903,money_not_received,4,0
USR05469,account_blocked,3,0
USR01128,transaction_failed,5,0
USR01301,money_not_received,5,0
USR02220,kyc_issue,3,0
USR07879,account_blocked,4,0
USR07879,wrong_charge,5,0
USR00147,money_not_received,3,0
USR00147,money_not_received,5,0
USR01900,money_not_received,3,0
USR00927,kyc_issue,4,0
USR02081,transaction_failed,3,0
USR07557,kyc_issue,4,0
USR00331,account_blocked,3,0
USR05708,transaction_failed,5,1
USR05708,money_not_received,3,1
USR05708,money_not_received,1,1
USR07855,account_blocked,3,0
USR06786,money_not_received,4,0
USR06786,account_blocked,5,0
USR08586,app_crash,4,0
USR07232,account_blocked,4,0
USR01099,account_blocked,3,0
USR02672,account_blocked,5,0
USR02672,kyc_issue,5,0
USR07297,transaction_failed,5,0
USR07297,money_not_received,5,0
USR07297,app_crash,3,0
USR08990,money_not_received,5,0
USR04646,money_not_received,5,0
USR01554,account_blocked,3,0
USR04746,transaction_failed,5,0
USR08768,account_blocked,5,0
USR05374,app_crash,3,0
USR01377,money_not_received,5,0
USR00577,transaction_failed,5,0
USR04181,money_not_received,3,0
USR08642,money_not_received,4,0
USR08254,app_crash,5,0
USR02764,wrong_charge,3,1
USR02764,app_crash,1,1
USR02764,account_blocked,4,1
USR06712,transaction_failed,5,0
USR06712,transaction_failed,3,0
USR05602,app_crash,3,0
USR05474,kyc_issue,3,0
USR00723,transaction_failed,5,0
USR09292,app_crash,3,0
USR02353,transaction_failed,5,0
USR03590,transaction_failed,3,0
USR04821,app_crash,5,0
USR07873,transaction_failed,3,0
USR07873,kyc_issue,5,0
USR04301,app_crash,5,0
USR04301,account_blocked,5,0
USR04301,money_not_received,4,0
USR03692,account_blocked,5,0
USR03719,account_blocked,4,0
USR04552,transaction_failed,3,0
USR04552,transaction_failed,4,0
USR01843,money_not_received,3,1
USR01843,kyc_issue,3,1
USR08703,app_crash,5,0
USR08703,account_blocked,4,0
USR00532,transaction_failed,3,0
USR00532,account_blocked,4,0
USR00532,account_blocked,3,0
USR02649,wrong_charge,5,0
USR05343,money_not_received,3,0
USR07062,app_crash,4,0
USR00862,general_query,3,0
USR06416,transaction_failed,3,0
USR01045,kyc_issue,3,0
USR01045,transaction_failed,5,0
USR08095,app_crash,3,0
USR08095,money_not_received,4,0
USR00693,app_crash,5,0
USR00030,money_not_received,5,0
USR00030,transaction_failed,3,0
USR03956,app_crash,3,0
USR01273,transaction_failed,4,0
USR05633,transaction_failed,3,0
USR04427,money_not_received,5,0
USR03478,general_query,1,1
USR03478,app_crash,2,1
USR03478,money_not_received,1,1
USR08416,transaction_failed,4,0
USR09045,app_crash,4,1
USR09045,transaction_failed,1,1
USR09045,money_not_received,3,1
USR04832,money_not_received,4,0
USR04832,transaction_failed,4,0
USR02324,kyc_issue,3,0
USR00205,transaction_failed,4,0
USR06139,money_not_received,3,0
USR09847,transaction_failed,3,0
USR03639,general_query,4,0
USR07000,money_not_received,5,0
USR03739,app_crash,5,0
USR04871,transaction_failed,3,0
USR02775,app_crash,3,0
USR02775,kyc_issue,3,0
USR02775,app_crash,4,0
USR04385,transaction_failed,5,0
USR04385,money_not_received,5,0
USR04385,app_crash,5,0
USR07968,money_not_received,3,0
USR02785,account_blocked,5,0
USR09263,app_crash,5,0
USR09263,money_not_received,4,0
USR02882,transaction_failed,5,0
USR06950,account_blocked,4,0
USR03554,transaction_failed,5,0
USR06581,app_crash,5,0
USR05757,app_crash,5,1
USR05757,kyc_issue,1,1
USR07271,transaction_failed,4,0
USR07271,money_not_received,4,0
USR06317,money_not_received,3,0
USR00187,app_crash,5,0
USR03005,transaction_failed,3,0
USR06722,app_crash,3,0
USR05235,app_crash,4,0
USR03264,transaction_failed,4,0
USR09405,wrong_charge,5,0
USR03550,transaction_failed,4,0
USR03352,transaction_failed,3,0
USR03352,wrong_charge,5,0
USR06980,transaction_failed,5,0
USR06980,money_not_received,4,0
USR06980,money_not_received,4,0
USR02671,kyc_issue,3,1
USR05557,app_crash,4,0
USR04473,transaction_failed,4,0
USR03907,transaction_failed,4,0
USR04959,kyc_issue,4,1
USR04959,kyc_issue,5,1
USR03075,money_not_received,5,0
USR04254,transaction_failed,3,0
USR05093,transaction_failed,3,0
USR05093,kyc_issue,4,0
USR03832,wrong_charge,3,0
USR03832,app_crash,3,0
USR04933,transaction_failed,2,1
USR04933,general_query,5,1
USR04933,app_crash,3,1
USR05485,app_crash,3,0
USR02281,general_query,4,0
USR02155,transaction_failed,3,0
USR02155,money_not_received,4,0
USR08034,transaction_failed,4,0
USR08034,wrong_charge,3,0
USR08034,transaction_failed,5,0
USR08034,wrong_charge,3,0
USR08815,money_not_received,5,0
USR08270,transaction_failed,3,0
USR05982,transaction_failed,3,0
USR05982,transaction_failed,3,0
USR09431,kyc_issue,4,0
USR00297,transaction_failed,5,0
USR02405,kyc_issue,2,1
USR02405,account_blocked,1,1
USR09437,transaction_failed,4,0
USR02375,account_blocked,5,0
USR02375,account_blocked,3,0
USR02375,app_crash,3,0
USR06861,account_blocked,4,0
USR02417,money_not_received,4,0
USR08342,app_crash,3,0
USR08342,money_not_received,3,0
USR05071,money_not_received,4,0
USR06796,app_crash,3,0
USR09048,money_not_received,4,0
USR07496,app_crash,3,0
USR02921,transaction_failed,3,0
USR04897,money_not_received,4,0
USR03738,app_crash,3,0
USR01620,transaction_failed,4,0
USR01620,money_not_received,5,0
USR01620,transaction_failed,3,0
USR01620,money_not_received,5,0
USR09544,kyc_issue,5,0
USR06181,account_blocked,3,0
USR06181,account_blocked,4,0
USR01885,general_query,3,0
USR03285,transaction_failed,5,0
USR05490,kyc_issue,5,0
USR05873,transaction_failed,3,0
USR05873,account_blocked,4,0
USR05873,transaction_failed,4,0
USR06243,kyc_issue,3,0
USR06243,account_blocked,5,0
USR06243,transaction_failed,3,0
USR06243,money_not_received,5,0
USR05685,account_blocked,3,0
USR05930,money_not_received,4,0
USR01345,transaction_failed,4,0
USR07866,money_not_received,4,0
USR07866,transaction_failed,3,0
USR07720,transaction_failed,3,0
USR02237,transaction_failed,4,0
USR08897,kyc_issue,5,0
USR08897,general_query,4,0
USR02807,transaction_failed,4,0
USR04868,account_blocked,3,0
USR03275,app_crash,3,0
USR04709,money_not_received,3,0
USR04709,kyc_issue,3,0
USR04709,kyc_issue,3,0
USR04709,kyc_issue,3,0
USR02701,transaction_failed,3,0
USR09199,app_crash,4,0
USR08749,kyc_issue,3,0
USR01644,kyc_issue,5,0
USR05184,money_not_received,4,1
USR01961,app_crash,3,0
USR05410,transaction_failed,5,0
USR08548,transaction_failed,3,0
USR01886,account_blocked,1,1
USR01886,money_not_received,1,1
USR01886,wrong_charge,2,1
USR01886,kyc_issue,1,1
USR01886,transaction_failed,1,1
USR09950,money_not_received,4,0
USR01827,transaction_failed,4,0
USR06595,kyc_issue,3,0
USR06595,app_crash,3,0
USR04583,app_crash,4,0
USR01014,general_query,3,0
USR06580,money_not_received,4,0
USR08681,transaction_failed,3,0
USR07196,transaction_failed,4,0
USR00379,app_crash,5,0
USR04983,transaction_failed,3,0
USR09530,kyc_issue,4,0
USR05011,kyc_issue,5,1
USR05011,transaction_failed,5,1
USR02277,transaction_failed,5,0
USR05841,kyc_issue,3,0
USR04403,wrong_charge,3,0
USR04403,wrong_charge,4,0
USR04298,app_crash,4,0
USR09825,transaction_failed,4,0
USR09150,app_crash,3,0
USR09150,kyc_issue,5,0
USR09150,transaction_failed,3,0
USR00315,money_not_received,3,0
USR04263,wrong_charge,4,0
USR08182,kyc_issue,5,0
USR09325,money_not_received,1,1
USR09325,transaction_failed,5,1
USR09325,kyc_issue,4,1
USR09325,account_blocked,5,1
USR09325,account_blocked,2,1
USR02853,account_blocked,3,0
USR04843,transaction_failed,4,0
USR06695,money_not_received,5,0
USR07673,account_blocked,3,0
USR00945,wrong_charge,4,0
USR08892,app_crash,5,0
USR08935,transaction_failed,3,0
USR09595,transaction_failed,5,1
USR05157,transaction_failed,3,0
USR05157,transaction_failed,3,0
USR05157,app_crash,4,0
USR02919,money_not_received,3,0
USR02919,app_crash,3,0
USR06462,account_blocked,5,0
USR04325,kyc_issue,5,0
USR04325,money_not_received,3,0
USR03658,transaction_failed,3,0
USR05813,app_crash,3,1
USR05361,account_blocked,5,0
USR07508,account_blocked,4,0
USR05121,kyc_issue,5,0
USR09248,money_not_received,4,1
USR09248,money_not_received,4,1
USR09792,transaction_failed,4,0
USR02317,money_not_received,4,0
USR02317,money_not_received,4,0
USR00618,money_not_received,3,0
USR05872,transaction_failed,5,0
USR02359,money_not_received,5,0
USR03603,app_crash,5,0
USR08803,transaction_failed,4,0
USR03773,transaction_failed,5,0
USR06539,wrong_charge,3,0
USR06539,transaction_failed,5,0
USR06539,app_crash,3,0
USR07952,money_not_received,2,1
USR07952,transaction_failed,1,1
USR07952,general_query,5,1
USR07952,general_query,4,1
USR07952,account_blocked,1,1
USR05319,app_crash,3,0
USR00686,app_crash,3,0
USR01316,kyc_issue,3,0
USR01316,kyc_issue,3,0
USR07897,money_not_received,5,0
USR03778,kyc_issue,4,0
USR08282,kyc_issue,3,0
USR06634,money_not_received,4,0
USR01830,transaction_failed,3,0
USR01830,money_not_received,4,0
USR08159,money_not_received,3,0
USR02813,transaction_failed,3,0
USR01084,money_not_received,3,1
USR06882,transaction_failed,4,1
USR06882,transaction_failed,2,1
USR06882,transaction_failed,4,1
USR06882,account_blocked,2,1
USR02473,app_crash,4,0
USR08229,money_not_received,5,0
USR08229,kyc_issue,4,0
USR08229,transaction_failed,5,0
USR07299,transaction_failed,3,0
USR07299,transaction_failed,5,0
USR07299,money_not_received,4,0
USR08929,transaction_failed,5,0
USR09736,account_blocked,5,0
USR09736,money_not_received,4,0
USR03250,app_crash,5,1
USR08652,app_crash,4,0
USR08190,money_not_received,5,0
USR08190,transaction_failed,3,0
USR08190,transaction_failed,4,0
USR00159,transaction_failed,3,0
USR03792,transaction_failed,4,0
USR02095,general_query,3,1
USR08024,app_crash,3,0
USR06909,transaction_failed,5,0
USR07713,app_crash,4,0
USR01343,transaction_failed,3,0
USR06347,account_blocked,1,1
USR06915,account_blocked,3,0
USR04802,kyc_issue,3,0
USR05167,money_not_received,3,0
USR05167,account_blocked,5,0
